date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-03-06,-0.24530319533390038,0.1311934336458463,-1.869782568509418,-8.466664071172127
2025-03-07,-0.23257644488468962,0.13177968515656766,-1.7648884546078947,-8.466664071172127
2025-03-10,-0.2601082559645047,0.1334644606315609,-1.9488952694496997,-8.466664071172127
2025-03-11,-0.2609798846794318,0.1335014087233322,-1.9548848748127108,-8.466664071172127
2025-03-12,-0.2529177025119942,0.13338643907104486,-1.8961275544456515,-8.466664071172127
2025-03-13,-0.2592443041380626,0.1337936259192131,-1.937643160180133,-8.466664071172127
2025-03-14,-0.05041191715772449,0.123094262463474,-0.4095391300035882,-8.466664071172127
2025-03-17,0.004404980302539086,0.12524344818760655,0.035171343222207614,-8.466664071172127
2025-03-18,-0.040895882051847625,0.1250223041487982,-0.3271086893677343,-8.466664071172127
2025-03-19,-0.0075148902439581495,0.12627740534754756,-0.059510964952718653,-8.466664071172127
2025-03-20,-0.04951362016044309,0.12533713491606543,-0.39504349763221325,-8.466664071172127
2025-03-21,-0.09212540104127859,0.12621681652579697,-0.7298979928118329,-8.466664071172127
2025-03-24,0.008800294017948886,0.13040645676503318,0.06748357586162537,-8.466664071172127
2025-03-25,0.012132322328322244,0.13033721658580993,0.09308409866444173,-8.466664071172127
2025-03-26,-0.001793827333317144,0.13037068622940606,-0.013759437686479963,-8.466664071172127
2025-03-27,-0.009325472378765376,0.13047335433090188,-0.07147415214844899,-8.466664071172127
2025-03-28,-0.08630269207762245,0.12921438952605077,-0.6679031057932062,-8.466664071172127
2025-03-31,-0.04555020536644263,0.12954300954681972,-0.35162225677626996,-8.466664071172127
2025-04-01,-0.011848686784214845,0.12959624856562396,-0.09142769883662949,-8.466664071172127
2025-04-02,0.011864303217508155,0.13039857030583313,0.09098491793032663,-8.466664071172127
2025-04-03,-0.1329858306360381,0.14822765022073212,-0.8971728988350233,-8.466664071172127
2025-04-04,-0.27769451557276087,0.17848744840475014,-1.555820972593222,-12.252825720818784
2025-04-07,-0.38924721872821844,0.17999086411583498,-2.162594310774098,-13.742663784249713
2025-04-08,-0.5066972078240698,0.17975371334115756,-2.8188413936261822,-15.071257124173815
2025-04-09,-0.2919471617378256,0.2250385567660762,-1.2973206277771314,-15.071257124173815
2025-04-10,-0.43336647205986684,0.2293231817286557,-1.8897630356997368,-15.071257124173815
2025-04-11,-0.37447982976039257,0.2321451789585948,-1.6131277480769242,-15.071257124173815
2025-04-14,-0.3170912999886625,0.23421599960422343,-1.3538413281948336,-15.071257124173815
2025-04-15,-0.3757375166355012,0.2322722698045663,-1.6176598134234725,-15.071257124173815
2025-04-16,-0.3744046589030256,0.23223894196637543,-1.612152792864659,-15.071257124173815
2025-04-17,-0.33627732525874415,0.23324155828962542,-1.4417556104696192,-15.071257124173815
2025-04-21,-0.398999449862669,0.23560112729383248,-1.693537948844585,-15.071257124173815
2025-04-22,-0.26219379908231477,0.2404405001308658,-1.0904726904976874,-15.071257124173815
2025-04-23,-0.23479328297299545,0.24086645532255385,-0.9747861430458402,-15.071257124173815
2025-04-24,-0.18039001628303764,0.24161811094846633,-0.7465914520021731,-15.071257124173815
2025-04-25,-0.2417461326331145,0.23972383290666271,-1.0084359560830114,-15.071257124173815
2025-04-28,-0.19186107506608316,0.2396242343358261,-0.800674754779584,-15.071257124173815
2025-04-29,-0.16315832163130634,0.2396411670652948,-0.6808442957834984,-15.071257124173815
2025-04-30,-0.17842662026090889,0.23949281184752857,-0.7450186871349732,-15.071257124173815
2025-05-01,-0.2216780863292409,0.23854881121847385,-0.9292776819844139,-15.071257124173815
2025-05-02,-0.15707627570523017,0.24077295370128776,-0.6523833897893078,-15.071257124173815
2025-05-05,-0.15376102468409122,0.24069132235498597,-0.6388307778595992,-15.071257124173815
2025-05-06,-0.1876482562270203,0.24071500074895202,-0.779545336365321,-15.071257124173815
2025-05-07,-0.17489545778386273,0.24082638035598983,-0.7262304799222248,-15.071257124173815
2025-05-08,-0.11752107035791436,0.24014289419156448,-0.4893797534736405,-15.071257124173815
2025-05-09,-0.13068606851298392,0.23998106307736025,-0.5445682539995083,-15.071257124173815
2025-05-12,-0.06763569211144806,0.24166905208487516,-0.2798690669241924,-15.071257124173815
2025-05-13,-0.06673511889623528,0.24167014295097908,-0.2761413473809712,-15.071257124173815
2025-05-14,-0.10940747555444336,0.24180490674441,-0.4524617677427368,-15.071257124173815
2025-05-15,-0.05995009480835569,0.24298916180033006,-0.24671921317057796,-15.071257124173815
2025-05-16,-0.006357588355231614,0.2435509502665177,-0.02610373044438754,-15.071257124173815
2025-05-19,0.04087394321013265,0.2423698881639502,0.16864282737335598,-15.071257124173815
2025-05-20,0.0316034658734014,0.24238267963623353,0.13038665106282218,-15.071257124173815
2025-05-21,-0.05759688216908121,0.24501216922410488,-0.2350776385984288,-15.071257124173815
2025-05-22,-0.059893805415319926,0.24504365388133756,-0.2444209611905457,-15.071257124173815
2025-05-23,-0.0204279654065892,0.2446728479893178,-0.08349093728406295,-15.071257124173815
2025-05-27,-0.0006925325780979597,0.24572334138752353,-0.002818342670205618,-15.071257124173815
2025-05-28,-0.003804323426318268,0.2458489276740104,-0.015474232335732238,-15.071257124173815
2025-05-29,0.07168391324435298,0.24436364724248885,0.29334933429447074,-15.071257124173815
2025-05-30,0.04856092914688987,0.24408476375042173,0.19895108732204086,-15.071257124173815
2025-06-02,0.1059504025886626,0.24234083053729275,0.4371958384138589,-15.071257124173815
2025-06-03,0.09706145035876484,0.24215194472492116,0.4008287047581812,-15.071257124173815
