date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-07-03,0.3958829899193521,0.1189522714021461,3.328082644012544,-8.49046571538414
2025-07-04,0.23618774286585323,0.09156254497487834,2.579523569715708,-8.49046571538414
2025-07-07,0.2848788483407253,0.08394305004143754,3.3937157179790116,-7.733136733926428
2025-07-08,0.26709932719138674,0.08284507884494882,3.224081996364376,-7.614312862670343
2025-07-09,0.24311103379890942,0.08197498465274312,2.9656734286533863,-7.614312862670343
2025-07-10,0.2547529997340158,0.08197636670816306,3.1076395547138578,-7.614312862670343
2025-07-11,0.2520859965508581,0.08214687688037074,3.068722830667892,-7.614312862670343
2025-07-14,0.23033296012548354,0.08163228203423517,2.8215915858984055,-7.614312862670343
2025-07-15,0.22201076771249292,0.08265181449254874,2.6860967188144156,-6.460395737760417
2025-07-16,0.18363353398170337,0.07941284936089266,2.3123906957069194,-6.1046387355844285
2025-07-17,0.17992797239028172,0.07928743744211499,2.269312493818972,-5.41712087331585
2025-07-18,0.13909797916982156,0.07832403360427298,1.7759297212986365,-5.314785711647599
2025-07-21,0.1451681575590669,0.07824936489876153,1.855199179531801,-5.1703495479536485
2025-07-22,0.1724199892030134,0.07988552478610472,2.1583383180453755,-5.1703495479536485
2025-07-23,0.19039914897543275,0.08058353511366088,2.3627549809881128,-5.1703495479536485
2025-07-24,0.17532066399059473,0.08147053479495941,2.1519517998971307,-5.164919659738458
2025-07-25,0.18165484649725375,0.0814794576547566,2.2294557637700367,-5.164919659738458
2025-07-28,0.13472979233607044,0.08072270157811559,1.6690446392665887,-5.164919659738458
2025-07-29,0.14751987606804598,0.08022400276512474,1.8388496083889787,-5.164919659738458
2025-07-30,0.13331575789418426,0.08123816289924127,1.6410484079943342,-5.099155948346693
2025-07-31,0.1114331729096496,0.08189220033794879,1.3607299895447007,-4.41400687143325
2025-08-01,0.054786781015871706,0.08178928424965586,0.6698527994038808,-4.299924517121035
2025-08-04,0.0741720473402495,0.0825678248850655,0.8983165953989591,-3.341035558762361
2025-08-05,0.02426415168286362,0.07734614854815303,0.31370859620447167,-3.341035558762361
2025-08-06,0.02549661051978955,0.077342636940887,0.3296578902433417,-3.341035558762361
2025-08-07,0.04817852368935222,0.0766282731430281,0.6287303851859758,-3.230383565798478
2025-08-08,0.03018303469472332,0.07598172541179317,0.39724071190990085,-3.230383565798478
2025-08-11,0.006271382016266336,0.07565635021832576,0.08289300234770325,-3.230383565798478
2025-08-12,0.054158358094506594,0.07897619742613633,0.6857554536625925,-3.230383565798478
2025-08-13,0.0992274992035999,0.08133744277131878,1.2199485971372277,-3.230383565798478
2025-08-14,0.1332785984928545,0.0769821015734478,1.7312933236265942,-3.230383565798478
2025-08-15,0.13094661027035145,0.0770393883533521,1.6997358503126507,-3.230383565798478
2025-08-18,0.13559412152086497,0.07693061407335787,1.7625508798300764,-2.6172312086886476
2025-08-19,0.09609864343742468,0.0732713526920955,1.3115445519513629,-2.6172312086886476
2025-08-20,0.11655622731030664,0.0721966248764424,1.6144276482423028,-2.6172312086886476
2025-08-21,0.10567383262734618,0.07204155489830269,1.4668455279251043,-2.6172312086886476
2025-08-22,0.1815969037295772,0.07782916229970649,2.3332758359942165,-2.6172312086886476
2025-08-25,0.16325683100867758,0.07865410613554055,2.0756301104909327,-2.6172312086886476
2025-08-26,0.1492631434143392,0.07840330918127478,1.9037862683733253,-2.6172312086886476
2025-08-27,0.17212189511000367,0.07846054443302025,2.1937382203221865,-2.6172312086886476
2025-08-28,0.17055031410376667,0.0784997384203554,2.172622705957222,-2.6172312086886476
2025-08-29,0.14750310067836514,0.07772323930175429,1.8977991911234695,-2.6172312086886476
2025-09-01,0.1258716272844398,0.07714425244894382,1.6316397306169383,-2.6172312086886476
2025-09-02,0.08533702207508932,0.07808303975642297,1.092900869910993,-2.6172312086886476
2025-09-03,0.09507956088048576,0.07780336205090412,1.222049515267456,-2.6172312086886476
2025-09-04,0.11741211658475571,0.0783779828761318,1.4980242189992727,-2.6172312086886476
2025-09-05,0.16011560568697744,0.0761057724163877,2.1038562595614634,-2.6172312086886476
2025-09-08,0.13386897097162645,0.0757771079119358,1.7666149403221085,-2.6172312086886476
2025-09-09,0.14490791976879802,0.07515868437583485,1.9280262949279228,-2.6172312086886476
2025-09-10,0.1366621679971881,0.07521471200895849,1.8169605964975428,-2.6172312086886476
2025-09-11,0.1726938934041603,0.07697917056322612,2.243384699271601,-2.6172312086886476
2025-09-12,0.16140438794438727,0.07758584570270899,2.080332907149734,-2.6172312086886476
2025-09-15,0.1403457363498455,0.07726224181658675,1.8164854274227895,-2.6172312086886476
2025-09-16,0.11375652496044363,0.07689146811007609,1.4794427490653754,-2.6172312086886476
2025-09-17,0.13410785829743824,0.07593571235282785,1.7660709848130376,-2.6172312086886476
2025-09-18,0.12779130321624063,0.07545338198378324,1.69364579633695,-2.6172312086886476
2025-09-19,0.10756915959779191,0.07616815140115991,1.4122590297780788,-2.6172312086886476
2025-09-22,0.10884346534745705,0.07617173249720989,1.4289220131817784,-2.6172312086886476
2025-09-23,0.07386028885599065,0.07403991539300264,0.9975739229838589,-2.6172312086886476
2025-09-24,0.05601862785247809,0.07393349834967605,0.7576893979442478,-2.6172312086886476
2025-09-25,0.03014794203084825,0.074324623157048,0.40562522553455294,-2.6172312086886476
2025-09-26,0.050050518074906396,0.07492269789267514,0.6680287747593191,-2.6172312086886476
2025-09-29,0.09558433864259006,0.07396410181066833,1.2923071639166894,-2.6172312086886476
2025-09-30,0.09083550667429827,0.07376092417786843,1.2314854740059367,-2.6172312086886476
2025-10-01,0.08717709031768883,0.07374542903675246,1.1821355093648236,-2.6172312086886476
2025-10-02,0.06543869350226218,0.07389736812292466,0.8855348324910315,-2.6172312086886476
2025-10-03,0.09548152402751865,0.07339388266112629,1.30094662614288,-2.6172312086886476
